"4","Biometric ID System Said to Delay Venezuela Recall","By CHRISTOPHER TOOTHAKER     CARACAS, Venezuela (AP) -- The high-tech thumbprint devices were meant to keep people from voting more than once in the recall ballot against President Hugo Chavez. Instead, they often wound up working fitfully - even when Chavez himself voted - contributing to huge delays in Sunday's historic referendum..."
"1","Hurricane Emergency Aid Set Up in Florida (AP)","AP - More than 76,000 meals and snacks have been served to hurricane-ravaged counties in Florida, with thousands more available from federal, local and private agencies, the Federal Emergency Management Agency said Monday."
"3","Taco Bell's Blue Dew","Pepsi pushes a blue version of Mountain Dew only at Taco Bell. Is this a winning strategy?"
"4","Playlist magazine announced; first issue this month (MacCentral)","MacCentral - Mac Publishing LLC, the publishers of Macworld magazine on Monday announced Playlist, a new digital music magazine for Mac and Windows users. The new magazine, which will be newsstand-only, will be available on August 24, 2004."
"4","Traders Bet on Oracle's PeopleSoft Bid (Reuters)","Reuters - Options traders have been\building bullish positions in PeopleSoft Inc.  (PSFT.O) as\investors bet a federal judge will approve Oracle Corp.'s\hostile takeover bid of the business software maker, traders\said on Monday."
"2","Olympics: Thorpe Beats Phelps as U.S. Suffers Gold Gap"," ATHENS (Reuters) - Australian swimmer Ian Thorpe beat  arch-rival Michael Phelps in the men's 200-meter freestyle on  Monday as the United States trailed China, Australia and Japan  in the medals table on day three of the Olympic Games."
"1","Iran Calls for U.N. Intervention in Iraq (AP)","AP - Iran and Saudi Arabia called Monday for the United Nations to intervene in Iraq to stop the fighting between U.S. forces and Shhite militants hiding in the holy city of Najaf."
"1","Congolese Massacre Victims in Burundi Mourned"," GATUMBA, Burundi (Reuters) - Mourners covered their faces  to block the smell of disinfectant and death Monday as they  buried more than 160 Congolese Tutsi refugees burned, hacked  and shot in an attack on their camp in western Burundi."
"3","Executive Compensation","Post staff writer David Hilzenrath and editor Mike Flagg discuss which local executives have the sweetest deals."
"3","Kmart: Retail or Real Estate?","Lately, the company's retail operation has been lagging behind sales of its locations."
"4","RSS gets down to business","Calendar application is one of the first non-blogging uses of the standard."
"4","Motorola and HP in Linux tie-up","Motorola plans first use of the open-source software in the core of next-generation cell phone networks."
"2","Singh Growing Hall of Fame Credentials (AP)","AP - An official from the World Golf Hall of Fame joined a casual conversation last year about players on the verge of election, and someone mentioned Vijay Singh."
"1","Reality TV under fire in Portugal following 'Big Brother' suicide bid (AFP)","AFP - Reality television programs were under renewed fire in Portugal after the winner of the nation's first edition of the popular ""Big Brother"" series threatened to throw himself from a bridge over the weekend."
"1","2 Kidnapped in Iraq, 2 Others Freed (AP)","AP - Armed assailants attacked a convoy of Turkish trucks delivering supplies to U.S. forces in Iraq and took two Turkish drivers hostage, their company said Monday."
"1","Iraq Conference in Najaf Peace Bid; Oil Well Ablaze"," BAGHDAD (Reuters) - U.S. troops and Shi'ite militiamen  battled in the holy Iraqi city of Najaf Monday, just hours  after political and religious leaders in Baghdad agreed to make  a last-ditch appeal for peace."
"3","Equity Firms to Buy Intelsat for \$3.1 Bln"," PARIS (Reuters) - Intelsat is to be sold to four private  equity firms for \$3.1 billion, the world's second-largest  satellite operator said on Monday."
"3","Halliburton: Army  to Give Company More Time to Resolve Billing Dispute","Halliburton said Monday the U.S. Army had decided to give the company more time to resolve a billing dispute before withholding payment of up to 15 percent of the company's bills in Iraq and Kuwait."
"4","Md. Field Dig May Reach Back 16,000 Years (AP)","AP - Robert D. Wall is too careful a scientist to say he's on the verge of a sensational discovery."
"2","Former Super Flyweight Champion Quiroga Found Dead"," SAN ANTONIO, Texas (Reuters) - Former International Boxing  Federation (IBF) super flyweight champion Robert Quiroga was  killed early Monday, police said."
"2","Olympics: Thorpe Wins 'Race of the Century'"," ATHENS (Reuters) - Australia's Ian Thorpe won the gold  medal in the men's 200 meters freestyle, dubbed the ""race of  the century,"" at the Athens Olympics on Monday."
"3","Sysco Profit Rises; Sales Volume Flat"," CHICAGO (Reuters) - Sysco Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SYY.N target=/stocks/quickinfo/fullquote""&gt;SYY.N&lt;/A&gt;, the largest U.S.  distributor of food to restaurants and hospitals, on Monday  said quarterly profit rose as an extra week in the period and  cost control measures helped offset the higher food prices that  were slowing demand."
"4","Microsoft details XP SP2 conflicts","Microsoft Corp. has published a list of nearly 50 applications and games that may not work correctly after installing Service Pack 2 (SP2) for Windows XP."
"2","Kobe Bryant Rape Trial Looks Set to Go Ahead (Reuters)","Reuters - The trial in the Kobe Bryant rape\case looked set to go ahead later this month after the state's\highest court ruled against prosecutors on Monday over a key\piece of evidence in the high-profile case."
"2","White Sox Manager Suspended Two Games (AP)","AP - Chicago White Sox manager Ozzie Guillen was suspended Monday for two games and fined an undisclosed amount for arguing with umpires during an Aug. 9 game against Cleveland."
"2","Kobe Bryant Rape Trial Looks Set to Go Ahead"," EAGLE, Colo. (Reuters) - The trial in the Kobe Bryant rape  case looked set to go ahead later this month after the state's  highest court ruled against prosecutors on Monday over a key  piece of evidence in the high-profile case."
"1","Lufthansa to levy 'temporary' fuel surcharge (AFP)","AFP - German carrier Lufthansa said it would levy a temporary fuel surcharge on tickets from August 24, in response to the rise in the price of oil."
"1","Iraq's Al-Yawer Vows Kurd Rebel Crackdown (AP)","AP - Iraq's interim president promised on Monday to prevent Kurdish rebels in northern Iraq from launching attacking into Turkey, apparently hoping to avoid a Turkish military response."
"1","Japanese Power Company Missed Inspections (AP)","AP - The operator of a nuclear power plant where a long-neglected cooling pipe burst and killed four workers last week said Monday that four other pipes at its reactors also went unchecked for years."
"1","Bush Announces Plan for Troop Realignment","WASHINGTON - Two Army divisions will return to the United States from Germany as part of a global military restructuring that President Bush says will bring up to 70,000 American troops home in the next decade.    Pentagon officials said Monday the 1st Armored Division and 1st Infantry Division probably won't start leaving their bases in Germany until 2006 at the earliest..."
"4","Intel to Delay Product for High-Definition TVs"," SAN FRANCISCO (Reuters) - In the latest of a series of  product delays, Intel Corp. has postponed the launch of a video  display chip it had previously planned to introduce by year  end, putting off a showdown with Texas Instruments Inc. in the  fast-growing market for high-definition television displays."
"4","Dust Clears, Mars Bright, Spirit Good","One hundred twenty scientists have published their current running tally of results from the Spirit rover. No lakebed evidence has been found yet, but scientists are impressed with the equipment's diagnostic capabilities so far..."
"2","Despondent Brown: 'I Feel Like a Failure' (AP)","AP - Larry Brown was despondent, the head of the U.S. selection committee was defensive, and Allen Iverson was hanging up on callers who asked what went wrong. A day after their first Olympic loss in 16 years, the Americans were experiencing varying degrees of distress."
"2","Beach Volleyball: Cook Propels Australia to Win"," ATHENS (Reuters) - Twice Olympic beach volleyball medallist  Natalie Cook helped new team mate Nicole Sanderson battle  nerves to propel Australia to a 21-19, 17-21, 17-15 win against  China Monday."
"1","Ex-Spymasters Want Power for Intel Czar (AP)","AP - Three former spymasters told senators Monday that creating a new national intelligence director would be worthless without giving that person authority over the budgets of the nation's spy agencies."
"4","Intel to Delay Product for High-Definition TVs (Reuters)","Reuters - In the latest of a series of\product delays, Intel Corp. has postponed the launch of a video\display chip it had previously planned to introduce by year\end, putting off a showdown with Texas Instruments Inc. in the\fast-growing market for high-definition television displays."
"4","Most Japanese Women Shun Birth Control Pill","By AIKO HAYASHI    TOKYO (AP) -- Five years ago Japanese women's rights advocates won their battle to legalize the birth control pill. Now they are waging an even tougher fight - getting women to use it..."
"4","Oracle updates CRM sales tools","Software maker promises that the sales force automation revamp will help sales processes by pulling in more data."
"1","Germans Wary of U.S. Troop Withdrawal (AP)","AP - German officials voiced concern Monday that their country has the most to lose with President Bush's announcement that tens of thousands of troops will return to the United States over the next decade."
"4","Scientists Work on Cure for Mysterious Nerve Disease","By LAURAN NEERGAARD    WASHINGTON (AP) -- Dr. Douglas Kerr painstakingly collected spinal fluid from hundreds of patients with a mysterious disease that can paralyze within hours of attacking - and thinks he may have found a way to fight back..."
"2","Reds' Griffey Jr. Has Hamstring Surgery (AP)","AP - All-Star outfielder Ken Griffey Jr. had surgery Monday to repair his torn right hamstring and is expected to return for spring training."
"2","Lightning Reacquire Prospal From Ducks (AP)","AP - Vaclav Prospal is returning to the Stanley Cup champion Tampa Bay Lightning and will likely take the spot of forward Cory Stillman, who replaced him a year ago."
"3","Treasuries Fall as Oil Retreats (Reuters)","Reuters - U.S. Treasury debt prices fell on\Monday as investors focused on a pullback in oil prices from\record highs and largely shrugged off dismal results from a\regional manufacturing survey."
"3","Product Previews, 8/16/2004","Novell brings updated kernel to enterprise LinuxTimed to coincide with this years linuxworld expo, Novell has announced SuSE Linux Enterprise Server 9. Though Novells SuSE division has marketed a commercial Linux distribution based on the v2.6 kernel, this is the first to be granted the more stringently qualified enterprise designation. Besides kernel-level improvements and the usual collection of updated software packages, this release offers improved fail-over, clustering, and resource management and comes bundled with Novells ZENworks configuration management software for Linux. The company claims that its AutoBuild system allows it to offer identical configurations for a variety of platforms, including x86 (both 32- and 64-bit), Itanium, IBM POWER, and IBM mainframes. Free evaluation downloads are available now and support subscriptions start at \$349 per dual-CPU server.SuSE Linux Enterprise Server 9, Novell/SuSE"
"4","HP's Software Woe Has Bigger Industry Implication (Reuters)","Reuters - When Hewlett-Packard Co. (HPQ.N)\warned of a profit shortfall last week, it blamed problems it\had combining two SAP systems, something that the computer\maker believed would be relatively simple when they were\putting together a deal to buy Compaq two years ago."
"4","Mini Could Get Mighty with Speakers (Ziff Davis)","Ziff Davis - iPod mini users might want to consider ditching their earphones if Altec Lansing's iMmini speaker system lives up to its promise. Based on the same technology and engineering as the original inMotion system, the iMmini can be folded into a convenient carrying shape."
"4","HP's Software Woe Has Bigger Industry Implication"," NEW YORK (Reuters) - When Hewlett-Packard Co. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=HPQ.N qtype=sym infotype=info qcat=news""&gt;HPQ.N&lt;/A&gt;  warned of a profit shortfall last week, it blamed problems it  had combining two SAP systems, something that the computer  maker believed would be relatively simple when they were  putting together a deal to buy Compaq two years ago."
"4","Exercise -- the Real Fountain of Youth","Want to age gracefully? Keep moving. Regular exercise can reduce the risk of chronic disease -- such as heart trouble, diabetes, even cancer -- and keep you feeling and looking younger as you age."
"4","Apple's colorful computer plans detailed","U.S. Patent and Trademark Office publishes Apple patent for ""chameleon"" cases that change their look."
"2","Favre Not Sure He Can Throw Fewer Picks (AP)","AP - Brett Favre would love to throw fewer interceptions this season. He's just not sure he can. ""It's hard to teach an old dog new tricks, and that's never more true than with me,"" said Favre, who was picked off 21 times last season, one less than NFL co-leaders Joey Harrington and Marc Bulger. ""When I roll out to pass, I feel like there's a touchdown waiting."
"2","V. Williams, Rubin Lose","Venus Williams and Chanda Rubin lose to Li Ting and Sun Tian Tian of China in the first round of the doubles tournament."
"1","Veterans Set for Republican Convention (AP)","AP - Americans who served in the military will be well represented at the upcoming Republican convention, more so than at last month's Democratic convention or in the U.S. population overall, according to the GOP."
"1","Congolese Massacre Victims in Burundi Mourned"," GATUMBA, Burundi (Reuters) - Mourners covered their faces  to block the smell of disinfectant and death on Monday as they  buried more than 160 Congolese Tutsi refugees burned, hacked  and shot in an attack on their camp in western Burundi."
"1","Americans in Afghan Trial Ask FBI for Documents"," KABUL, Afghanistan (Reuters) - Three Americans standing  trial in Afghanistan Monday for imprisoning and torturing  Afghans were given a week to provide evidence, which they say  was withheld by U.S. authorities, proving that they had  official clearance."
"3","Insurers: Charley Claims at About \$7 Bln"," NEW YORK (Reuters) - Insurers are braced to pay out about  \$7 billion in claims for devastation caused by Hurricane  Charley, making the storm the second most costly after  Hurricane Andrew, industry and government officials said on  Monday."
"4","Officials say Linux not a price ploy in Microsoft deal","Local government in UK says it didn't use the open-source OS as a bargaining chip; Microsoft was simply best option."
"2","High Expectations a New Feeling at Cal (AP)","AP - A short walk around the California campus this summer was all Geoff McArthur needed as proof of how much Golden Bears football has changed since his freshman year. A program that won only one game in 2001 and has the longest Rose Bowl drought of any Big Ten or Pac-10 team is finally getting noticed at a school more known for its protests than its passing."
"1","GM to Begin Making Cadillacs in China (AP)","AP - General Motors said Monday it will start making Cadillacs in China this year, joining a race by foreign luxury car brands to sell to the country's newly rich elite."
"1","Champion boxer stabbed to death","Former super flyweight boxing champion Robert Quiroga has been stabbed to death in San Antonio, Texas."
"1","Stocks Sharply Higher on Dip in Oil Prices","NEW YORK - A drop in oil prices and upbeat outlooks from Wal-Mart and Lowe's prompted some bargain-hunting on Wall Street, sending stocks sharply higher Monday, with the swing exaggerated by thin late summer trading. The Dow Jones industrials surged more than 120 points higher in late trading..."
"1","Income Gap Up Over Two Decades, Data Show","WASHINGTON - Over two decades, the income gap has steadily increased between the richest Americans, who own homes and stocks and got big tax breaks, and those at the middle and bottom of the pay scale, whose paychecks buy less.    The growing disparity is even more pronounced in this recovering economy..."
"1","Trial Set for Courtney Love in Drug Case","BEVERLY HILLS, Calif. - A trial date has been set for Sept..."
"1","Carter Endorses Chavez Win in Venezuela","CARACAS, Venezuela - President Hugo Chavez survived a referendum to oust him, according to results Monday, and former U.S. President Jimmy Carter and other election observers urged the opposition to accept the vote, deflating claims of fraud..."
"4","HP's Livermore opts for 'content free' content","&lt;strong&gt;HP World&lt;/strong&gt; Booth intro steals show"
"2","Cubs Pitcher Kerry Wood Loses Appeal (AP)","AP - Cubs pitcher Kerry Wood's appeal was rejected Monday and he will begin serving his five-game suspension Tuesday."
"1","Suspected Militants Kidnap Iraqi Officer-Jazeera (Reuters)","Reuters - Suspected militants have kidnapped an\Iraqi intelligence officer in response to the fighting in the\holy city of Najaf, Al Jazeera television reported on Tuesday."
"1","Suspected Militants Kidnap Iraqi Officer-Jazeera"," DUBAI (Reuters) - Suspected militants have kidnapped an  Iraqi intelligence officer in response to the fighting in the  holy city of Najaf, Al Jazeera television reported on Tuesday."
"4","Cassini finds new Saturn moons","The Cassini-Huygens mission in orbit around Saturn discovers two new moons around the ringed planet."
"4","Oracle v. DOJ: Traders bet on Oracle","special coverage Assuming Oracle will win its antitrust suit, traders are scooping up PeopleSoft options."
"4","Open source on the line","roundup \Linux shapes up as a software standard for cell phone networks. Also: California sees security in open source."
"2","Defense Could Dominate in the Big Ten (AP)","AP - Following a mass exodus of offensive stars and starting quarterbacks, defense could dominate the Big Ten this season."
"2","Chinese End Venus's Doubles Bid"," ATHENS (Reuters) - Venus Williams's bid for a second  successive Olympic doubles tennis gold ended on Monday when she  and stand-in partner Chanda Rubin lost 7-5, 1-6, 6-3 to Chinese  eighth seeds Li Ting and Sun Tian Tian in the first round."
"3","Stocks Bounce Back as Oil Retreats"," NEW YORK (Reuters) - U.S. stocks rebounded on Monday as  worry about oil prices crunching corporate profits eased when  crude retreated from record highs."
"3","Google Could Make Its Market Debut Wed."," NEW YORK/SAN FRANCISCO (Reuters) - Google Inc. appeared set  to start trading on Nasdaq on Wednesday, after the Web's No. 1  search engine asked regulators on Monday for final approval to  price its closely watched initial public offering."
"4","Cassini Finds Two New Saturnian Moons","Jet Propulsion Lab -- With eyes sharper than any that have peered at Saturn before, the Cassini spacecraft has uncovered two moons, which may be the smallest bodies so far seen around the ringed planet.     The moons are approximately 3 kilometers (2 miles) and 4 kilometers (2.5 miles) across -- smaller than the city of Boulder, Colorado..."
"2","Olympics: Japan Sneak Through to Win Men's Team Gold"," ATHENS (Reuters) - Japan revived memories of their glorious  gymnastics past when they upstaged favorites China and United  States to snatch the Olympic men's team gold for the first time  in 28 years Monday."
"1","Hundreds feared trapped as floods wreak havoc in southwest England (AFP)","AFP - Hundreds of people were feared trapped in southwest England after flash floods left a popular coastal tourist village under water and swept dozens of cars and caravans into the sea."
"1","Donsanjh still nixing pharmacare, but premiers plan meeting to refine program (Canadian Press)","Canadian Press - TORONTO (CP) - In his first public address as federal health minister, Ujjal Dosanjh carefully toed the government line on Monday, saying Ottawa is prepared to invest more money in medicare to reduce waiting times, but not by sponsoring a national pharmacare program demanded by the provinces. But even as he was speaking, Saskatchewan's premier said in Regina that provincial premiers will meet one more time to flesh out the details of the proposed pharmacare program before taking their idea to Prime Minister Paul Martin."
"1","Gebrselassie 'may pull out'","Ethiopia's Haile Gebrselassie could miss the Olympic 10,000m because of an Achilles injury."
"4","Google Stock Offering Remains on Track (AP)","AP - Google Inc.'s stock market debut appeared to be on track for later this week after the Internet search company asked regulators to give final approval of the paperwork required for the sale."
"4","Apple hints at colorful computer plans","Will the company's next PC look like a Christmas tree? A patent filing sheds some light."
"4","CA buys PestPatrol antispyware developer","Computer Associates has acquired PestPatrol, a company that markets antispyware software, for an undisclosed sum and plans to incorporate PestPatrol's products into its eTrust Threat Management software suite."
"4","Microsoft details conflicts in new XP update","Microsoft has published a list of nearly 50 applications -- including developer and backup tools, antivirus software and an FTP client -- that may not work correctly after installing Service Pack 2 for Windows XP."
"4","Sybase upgrades PowerBuilder, plots RFID move","At its annual user conference in Orlando, Sybase Inc. released a new version of its application development tool, outlined plans for an upgrade to its database software and planned to preview a system for tracking RFID data."
"4","McAfee to buy Foundstone for \$86M","McAfee Inc.'s purchase of Foundstone follows several moves in the past year to focus its product offerings and bolster its standing in the intrusion detection and prevention market."
"4","IBM plans fewer U.S. layoffs to compensate for offshoring","After internal documents revealed plans to send nearly 5,000 jobs to developing countries over two years, IBM became an easy target for critics of outsourcing. Will limiting layoffs take the sting out of moving these jobs abroad?"
"4","Confidential Oracle sales data likely to be released","U.S. District Court Judge Vaughn Walker said sales documents detailing highly confidential information, such as which companies receive discounts on Oracle products and the size of the discounts, are likely to be made public."
"4","Sidebar: The nuts and bolts of COM -- Objects, Interfaces and GUIDs","A quick course in how some of the most esoteric aspects of COM work."
"4","Editor's Picks: The Best of our Web Services Coverage","A guide to Computerworld's recent coverage of Web services and service-oriented architectures, including user applications, security issues and predictions."
"4","Fun With Web services!","Forget those pesky business functions. To learn how Web services work and what you can do with them, check out these useful utilities that tell you who uttered that famous Shakespeare line, for example, or even convert Sao Tome dobras to Malawi kwacha."
"4","Yahoo Messenger Patches Security Hole","Yahoo Messenger Patches Security Hole\\If you logged into Yahoo Messenger today and was taken a back by an automatic security download - don't be scared, it's no virus. Yahoo was only patching up a few holes.\\Yahoo has posted a security patch for a flaw in its instant messaging software that ..."
"2","Overlooked U.S. Men's Gymnasts Take Silver (AP)","AP - Twenty years later, the boys are back on the medal stand. The American men's gymnastics program, long overlooked and often unappreciated, won Olympic silver Monday, capping a four-year rebuilding project to take home a medal for the first time since the boycotted 1984 Games."
"2","Phelps Upbeat Despite End of Seven-Gold Dream"," ATHENS (Reuters) - The dream of emulating Mark Spitz's  seven Olympic gold medals is over for Michael Phelps but the  American refused to be disappointed after finishing third in  the most eagerly-awaited race of the Athens Games Monday."
"2","Gold at Last for U.S. Swimmer Coughlin"," ATHENS (Reuters) - Natalie Coughlin's run of bad luck  finally took a turn for the better when she won the gold medal  in the women's 100 meters backstroke at the Athens Olympics  Monday."
"3","Google Could Make Its Market Debut Wed. (Reuters)","Reuters - Google Inc. appeared set\to start trading on Nasdaq on Wednesday, after the Web's No. 1\search engine asked regulators on Monday for final approval to\price its closely watched initial public offering."
"1","Husky Energy signs seventh contract with China National Offshore Oil Corp. (Canadian Press)","Canadian Press - CALGARY (CP) - Husky Energy Inc. has further strengthened its relationship with one of China's major oil companies by signing a new exploration agreement in the South China Sea."
"1","Venezuelans Vote to Keep Chavez in Office","CARACAS, Venezuela - Venezuelans overwhelmingly voted to keep President Hugo Chavez in office, dealing a crushing defeat to a splintered opposition and allowing the leftist leader to convert one of the biggest challenges of his presidency into an even broader mandate to carry on his ""revolution for the poor.""   Stunned opposition leaders, who have fought for years to oust Chavez, claimed fraud after results announced Monday by election officials showed nearly 60 percent of voters had said ""no"" to the question of whether he should leave office immediately.    But former President Jimmy Carter and the Organization of American States endorsed the results of Sunday's vote, which saw one of the biggest turnouts in Venezuela's history, and urged everybody to accept the outcome..."
"1","Dow Closes Up 129 As Oil Prices Drop","NEW YORK - A drop in oil prices and upbeat outlooks from Wal-Mart and Lowe's helped send stocks sharply higher Monday on Wall Street, with the swing exaggerated by thin late summer trading. The Dow Jones industrials surged nearly 130 points..."
"3","Lowe's Net Income Up 18 Percent"," ATLANTA (Reuters) - Lowe's Cos. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LOW.N target=/stocks/quickinfo/fullquote""&gt;LOW.N&lt;/A&gt;, the world's second  largest home improvement retailer, on Monday reported an 18  percent increase in second-quarter net income and said earnings  for the rest of the year would top analysts' estimates."
"4","Heat Waves to Worsen Across America, Europe - Study (Reuters)","Reuters - Heat waves like those that have hit\Paris and Chicago in recent years are likely to get worse,\roasting more and more cities with ever-higher temperatures,\climate researchers predicted on Thursday."
"2","Thorpe Wins Men's 200 Freestyle","Australia's Ian Thorpe soared past Pieter van den Hoogenband of the Netherlands to win the most anticipated race of the Olympics. Michael Phelps finished third."
"2","Outfielder Shane Spencer Rejoins Yankees","Recently released outfielder Shane Spencer rejoined the Yankees on Monday, signing a minor league contract after working out at their spring training complex."
"2","U.S. Ryder Cup Team Roster Set","Going with experience, Hal Sutton named Jay Haas and Stewart Cink as captain's selections for this year's United States Ryder Cup team."
"1","Haitian Rebel Leader Appears for Trial (AP)","AP - Jury selection began Monday for a Haitian paramilitary leader convicted in absentia of killing a businessman and ordering a massacre in the early 1990s but is facing the charges again after returning to lead a revolt against President Jean-Bertrand Aristide."
"1","For US team, the night of decision","The women gymnasts are favored to make history and win gold Tuesday - a Wheaties box moment waiting to happen."
"1","Ch #225;vez declares referendum victory, but is battle over?","With record turnout, Venezuela's president survives a recall vote, but opponents claim fraud."
"1","Aid agencies rethink strategy","A new report urges humanitarian groups to maintain a local presence in disaster-prone areas."
"1","Even Greek grandmas root for the home team","In 2000, Greece brought home 13 medals. The Greek Olympic Committee hopes to double that number."
"4","IBM seeks dismissal in second part of SCO case","SAN FRANCISCO - IBM Corp. is seeking dismissal of a second major component of the lawsuit filed against it last year by Unix vendor The SCO Group Inc., according to court documents filed Friday by IBM. The documents, filed with the U.S. District Court for the District of Utah, argue that SCO's breach of contract allegations should be dismissed from the lawsuit."
"4","Microsoft delays automatic XP SP2 delivery","SAN FRANCISCO - Microsoft Corp. has pushed back automatic distribution of Windows XP Service Pack 2 (SP2) to allow business users more time to instruct their machines to skip the update."
"4","CA buys PestPatrol antispyware developer","WASHINGTON - Computer Associates International Inc. (CA) said Monday it acquired PestPatrol Inc., a firm marketing antispyware software to enterprises, small businesses and individual consumers."
"4","Gartner revises PC market forecast, warns of downside","The PC market won't grow as fast in 2004 as originally predicted by Gartner Inc. analysts, as concerns about the overall health of the U.S. economy weigh on the market, the market research company said Monday."
"1","UN tries to keep up dialogue after Khartoum irked by Darfur criticism (AFP)","AFP - The UN envoy to Sudan has tried to ease the pressure on Khartoum after a flurry of indictments of the government's failure to end the crisis in Darfur drew irate reactions from President Omar al-Beshir."
"3","Traders Bet Oracle Wins in Antitrust Case"," CHICAGO/SAN FRANCISCO (Reuters) - Options traders have been  building bullish positions in PeopleSoft Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt; as  investors bet a federal judge will approve Oracle Corp.'s  hostile takeover bid of the business software maker, traders  said on Monday."
"4","Is Mercury the Incredible Shrinking Planet? MESSENGER Spacecraft May Find Out (SPACE.com)","SPACE.com - With a new spacecraft bound for Mercury, that tiny planet nbsp;near the heart of the solar system, researchers are hoping to solve a slew of riddles about the small world."
"4","Canadian Ansari X Prize Entrant Takes the Plunge in Test (SPACE.com)","SPACE.com - A Canadian team of rocketeers has moved one step closer to\launching its own manned spacecraft with the successful parachute drop test of a\crew capsule today.\\ nbsp;\\The backers of Canadian Arrow, a rocket entry in the  #36;10 million\Ansari X Prize competition, watched happily as their crew compartment drifted\down into Lake Ontario.\\ nbsp;\\Today totally proves our Canadian Arrow design, said\Geoff Sheerin, leader of the London, Ontario-based Arrows bid for the X Prize.\It went really well and everything worked as it should. ..."
"2","Only Three Golds - U.S. Misfires in Early Days in Athens"," ATHENS (Reuters) - Told to avoid inflaming anti-American  sentiment, U.S. athletes may have toned down the bravado too  much in the early days of the Athens Games."
"3","Krispy Kreme COO Leaves for New Job"," CHICAGO (Reuters) - Krispy Kreme Doughnuts Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KKD.N target=/stocks/quickinfo/fullquote""&gt;KKD.N&lt;/A&gt;  said on Monday that its chief operating officer is leaving the  company for another job, the latest setback for a company that  is trying to recover from sluggish sales and an accounting  probe."
"3","Google IPO statement ready to go","Google's planned flotation moves another step closer after the company and its underwriters ask the SEC to declare its registration effective."
"3","Oil Prices Retreat From a Record High After Chvez Victory","Crude oil for delivery next month settled at \$46.05 a barrel, down 53 cents, on the New York Mercantile Exchange after briefly trading at a new high of \$46.91 early in the day."
"4","IBM strikes at SCO claims","SCO Group's faltering attack on Linux faces another threat as Big Blue files motion seeking dismissal of contract claims."
"4","iSCSI gets some respect","Having received a renewed boost from those who see it moving out of niche markets, iSCSI (Internet SCSI) may finally be getting some much-needed respect."
"2","Beach Volleyball: Australia in with a Shout"," ATHENS (Reuters) - To prepare for the Olympics, Kerri  Pottharst practiced serving with her team mate screaming in her  ear."
"1","Flash floods force big rescue operation in tourist area of England (Canadian Press)","Canadian Press - LONDON (AP) - Heavy rain caused flash floods in seaside communities in southwestern England on Monday, and dozens of people were rescued from cars, trees and rooftops by emergency helicopters and lifeboats, officials said."
"1","Harkin Calls Cheney Comments 'Cowardly' (AP)","AP - Sen. Tom Harkin pushed the name-calling in the presidential race to a new level, calling Vice President Dick Cheney a coward for not serving in Vietnam and cowardly for his criticism of John Kerry."
"2","Players Union Challenges Carter's Release (AP)","AP - The NFL Players Association has gotten involved in Quincy Carter's release by the Dallas Cowboys."
"1","Deadline Looms for Suspects in UK Anti-Terrorism Raids"," LONDON (Reuters) - British police must charge or release on  Tuesday nine men arrested earlier this month in anti-terrorism  raids that followed a tipoff from an al Qaeda suspect in  Pakistan and security alerts in the United States."
"1","Rwanda issues genocide warning","Rwanda warns it will intervene to prevent genocide, as more than 150 Tutsi  refugees are buried in Burundi."
"4","Shell-Led Russia Venture Vows to Protect Rare Whales (Reuters)","Reuters - A Royal Dutch/Shell -led group\developing oil and gas fields in the Russian far east moved to\assure worried ecologists on Friday it is doing all it can to\protect rare gray whales living in the coastal waters."
"1","Hurricane Victims Wait for Food and Water","PUNTA GORDA, Fla. - Driven from splintered trailers, roofless condos and powerless suburban homes, Hurricane Charley's hungry victims sweated through long lines Monday to find food, showers and drinking water three days after the storm left their lives in shambles..."
"1","Players Union Challenges Carter's Release","The NFL Players Association has gotten involved in Quincy Carter's release by the Dallas Cowboys. The union filed a grievance over the release Aug..."
"2","League-Leading Galaxy Fires Coach (AP)","AP - The Los Angeles Galaxy fired coach Sigi Schmid on Monday despite leading Major League Soccer with 34 points."
"4","Alcatel hopes security will get users to switch","European telecom equipment maker looks to push into corporate switching, a market long dominated by Cisco."
"3","Google Could Make Market Debut Wednesday"," NEW YORK/SAN FRANCISCO (Reuters) - Google Inc. appeared set  to start trading on the Nasdaq on Wednesday, after the Web's  No. 1 search engine asked regulators for final approval to  price its closely watched initial public offering."
"4","China Mobile Suspends Sohu for Spamming Customers (Reuters)","Reuters - Chinese Internet company Sohu.com\(SOHU.O) on Friday said China Mobile (CHL.N) had suspended Sohu\as a supplier of mobile phone picture services for one year for\unsolicited marketing to some customers."
